,dec_af,dec_cfs,div,lat,long,source,status,strname,strtype,wd,wdid
1008,,1.0,6,40.447505,-106.819741,Yampa River,A,DIVINE DIVERSION,1,58,5801328
1009,,,6,40.815038,-106.993207,Larson Creek,N,LIFETIME DITCH 1,1,58,5801336
1010,,1.0,6,40.816828,-106.988429,Dutch Creek,A,LIFETIME DITCH 2,1,58,5801337
1011,,,6,40.819052,-106.984523,Dutch Creek,N,LIFETIME DITCH 3,1,58,5801338
1012,,,6,40.819313,-106.947863,Deep Creek,H,LIFETIME DITCH 4,1,58,5801339
1013,,,6,40.816498,-106.942258,Willow Creek,N,LIFETIME DITCH 5,1,58,5801340
1014,,,6,40.633576,-107.062117,Renfro Creek,H,SUCHY DITCH,1,58,5801345
1015,,1.0,6,40.63725,-106.949732,Elk River,A,MIKES DITCH,1,58,5801389
1016,,0.033,6,40.812448,-106.979667,Dutch Creek,A,DUTCH CREEK DIVERSION,1,58,5801391
1017,,0.5,6,40.256926,-106.931678,Yampa River,A,CRAWFORD DIVERSION 1,1,58,5801399
1018,,0.5,6,40.256926,-106.931678,Yampa River,A,CRAWFORD DIVERSION 1,1,58,5801399
1019,,4.0,6,40.150727,-106.873347,Wheeler Creek,A,"CHRISTENSEN D 1, ALT 2",1,58,5801403
1020,,4.75,6,40.070635,-106.828525,Chimney Creek,A,CROWNER DITCH 1,1,58,5801405
1021,,3.9,6,40.079497,-106.840631,Chimney Creek,A,BILLS DITCH,1,58,5801406
1022,,2.85,6,40.101473,-106.837551,Crowner Creek,A,ANDERSON DITCH 1,1,58,5801407
1023,,2.5,6,40.101473,-106.837551,Crowner Creek,A,ANDERSON DITCH 2,1,58,5801408
1024,,1.15,6,40.093075,-106.85519,Beaver Creek,A,CROWNER DITCH 2,1,58,5801409
1025,,8.0,6,40.487976,-106.970463,Elk River,A,THOMPSON SEEP WASTE D,1,58,5801428
1026,,8.0,6,40.487976,-106.970463,Elk River,A,THOMPSON SEEP WASTE D,1,58,5801428
1027,,8.0,6,40.487976,-106.970463,Elk River,A,THOMPSON SEEP WASTE D,1,58,5801428
1028,,8.0,6,40.487976,-106.970463,Elk River,A,THOMPSON SEEP WASTE D,1,58,5801428
1029,,1.0,6,40.379388,-106.811463,Fritz Draw,A,FRITZ D & STK POND,1,58,5801432
1030,,1.0,6,40.379388,-106.811463,Fritz Draw,A,FRITZ D & STK POND,1,58,5801432
1031,,5.35,6,40.104315,-106.829943,Crowner Creek,A,ANDERSON RES INLET,1,58,5801435
1032,,2.0,6,40.399817,-106.805224,McKinnis Creek,A,KERN PT OF DIVERSION,1,58,5801438
1033,,2.0,6,40.399817,-106.805224,McKinnis Creek,A,KERN PT OF DIVERSION,1,58,5801438
1034,,2.0,6,40.399817,-106.805224,McKinnis Creek,A,KERN PT OF DIVERSION,1,58,5801438
1035,,2.0,6,40.399817,-106.805224,McKinnis Creek,A,KERN PT OF DIVERSION,1,58,5801438
1036,,2.0,6,40.399817,-106.805224,McKinnis Creek,A,KERN PT OF DIVERSION,1,58,5801438
1037,,,6,40.363844,-106.799576,J.C. Creek,H,J C CREEK DITCH,1,58,5801441
1038,,,6,40.370834,-106.802507,Yampa River,H,CHALMERS DRAW DITCH,1,58,5801449
1039,,0.0,6,40.256818,-106.931122,Yampa River,A,CRAWFORD DIVERSION 2,1,58,5801450
1040,,0.0,6,40.256818,-106.931122,Yampa River,A,CRAWFORD DIVERSION 2,1,58,5801450
1041,,0.0,6,40.255817,-106.93067,Yampa River,A,CRAWFORD DIVERSION 3,1,58,5801451
1042,,0.0,6,40.255817,-106.93067,Yampa River,A,CRAWFORD DIVERSION 3,1,58,5801451
1043,,,6,40.215896,-106.789709,Morrison Creek,N,PIERSON DITCH 1,1,58,5801455
1044,,,6,40.219807,-106.796017,Morrison Creek,N,PIERSON DITCH 2,1,58,5801456
1045,,0.1,6,40.653641,-106.98849,Long Gulch,A,MILLEN DIVERSION,1,58,5801458
1046,,,6,40.790868,-106.904595,Beaver Creek,H,STEAMBOAT LAKE GC D 1,1,58,5801467
1047,,1.5,6,40.631608,-106.996791,Deep Creek,A,HARVEY DEEP CREEK DITCH,1,58,5801468
1048,,0.6,6,40.695726,-106.940855,Sand Creek,A,FETCHER FISH POND DIVRSN,1,58,5801473
1049,,0.3,6,40.212506,-106.769651,Morrison Creek,A,LENA DIVERSION,1,58,5801476
1050,,1.0,6,40.197958,-106.764014,Morrison Creek,A,BETTY DIVERSION,1,58,5801477
1051,,0.5,6,40.196098,-106.760148,Morrison Creek,A,HATTIE DIVERSION,1,58,5801478
1052,,0.5,6,40.196098,-106.760148,Morrison Creek,A,HATTIE DIVERSION,1,58,5801478
1053,,4.0,6,40.166153,-107.01582,Bull Creek,A,REDMOND DITCH NO 1,1,58,5801541
1054,,,6,40.569739,-106.880451,Mad Creek,I,O NEAL DITCH 2,1,58,5801550
1055,,2.0,6,40.193432,-106.78476,Beaver Creek,A,PALMER DITCH NO 5,1,58,5801562
1056,,2.0,6,40.193432,-106.78476,Beaver Creek,A,PALMER DITCH NO 5,1,58,5801562
1057,,,6,40.221853,-106.889278,Raspberry Creek,U,OSBORNE RES OUTLET DITCH,1,58,5801571
1058,,3.0,6,40.191083,-106.895707,Mill Creek,A,R & R DITCH 1,1,58,5801577
1059,,0.5,6,40.18705,-106.907024,Lawson Creek,A,R & R DITCH 2,1,58,5801579
1060,,3.0,6,40.402203,-106.813407,Yampa River,A,H & B SEEPAGE DITCH,1,58,5801582
1061,,,6,40.667964,-106.947751,Elk River,H,WINKLEMAN DITCH,1,58,5801592
1062,,,6,,,Watson Creek,H,MCCHIVVIS D,1,58,5801593
1063,,,6,,,Watson Creek,H,DEGANHAL D,1,58,5801594
1064,,2.0,6,40.690125,-106.955166,McPhee Creek,A,MCPHEE DIVERSION,1,58,5801595
1065,,,6,40.638012,-107.013951,Smith Creek,A,JAKE DITCH,1,58,5801596
1066,,5.0,6,40.197474,-106.88718,Mill Creek,A,MILL CREEK DITCH,1,58,5801598
1067,,1.0,6,40.39461,-106.82819,McKinnis Creek,A,LYONS DIVERSION,1,58,5801602
1068,,0.25,6,40.470345,-106.813776,Fish Creek,A,LODWICK POND OUTLET D,1,58,5801616
1069,,2.0,6,40.487538,-106.965531,Yampa River,A,WHITEWATER SEEPAGE DITCH,1,58,5801621
1070,,0.0,6,40.40943,-106.822981,Yampa River,A,HOLLORAN 131 ALTERNATE NORTH,1,58,5801629
1071,,0.0,6,40.408356,-106.823129,Yampa River,A,HOLLORAN 131 ALTERNATE SOUTH,1,58,5801630
1072,,1.0,6,40.63722,-106.948832,Yampa River,A,HEADACHE D NO 2,1,58,5801635
1073,,2.0,6,40.26369,-106.97605,Oak Creek,A,OAKDALE DIVERSION NO 2,1,58,5801639
1074,,2.0,6,40.24492,-107.01243,Oak Creek,A,ROSSI HIGHLINE DIV NO 2,1,58,5801643
1075,,3.0,6,40.410417,-106.824964,Yampa River,A,HOLLORAN HIGHWAY 131 D,1,58,5801649
1076,,1.0,6,40.209972,-106.773091,Morrison Creek,A,PALMER DITCH NO 6,1,58,5801656
1077,,1.0,6,40.209972,-106.773091,Morrison Creek,A,PALMER DITCH NO 6,1,58,5801656
1078,,2.0,6,40.407767,-106.82448,Yampa River,A,FRONT HOUSE WASTEWATER D,1,58,5801664
1079,,,6,40.504255,-106.876522,Yampa River,I,CAMPGROUND DIVER 2,1,58,5801684
1080,,1.0,6,40.656152,-107.038708,Day Creek,A,FJORD DITCH,1,58,5801685
1081,,0.5,6,40.271686,-106.94594,Oak Creek,A,CHOKE CHERRY DIVER 1,1,58,5801688
1082,,,6,40.176411,-107.035008,Middle Hunt Creek,A,UPPER HOFF DITCH,1,58,5801689
1083,,1.0,6,40.819533,-106.949215,Deep Creek,A,BUTTON DITCH NO 1,1,58,5801690
1084,,4.0,6,40.480216,-106.828813,Yampa River,A,HOWELSON HILL DITCH,1,58,5801693
1085,,0.2,6,40.149726,-106.712635,Morrison Creek,A,TRITT DIVERSION NO 1,1,58,5801695
1086,,,6,40.384218,-106.822523,McKinnis Creek,H,CANNON DIVERSION NO 1,1,58,5801699
1087,,,6,40.386133,-106.825614,Yampa River,H,CANNON DIVERSION NO 2,1,58,5801700
1088,,1.033,6,40.798493,-106.884022,Bruce Creek,A,GLENNS DITCH,1,58,5801702
1089,,1.7,6,40.804292,-106.895128,Beaver Creek,A,CENTENNIAL PLACER D HG 2,1,58,5801703
1090,,0.0,6,40.239148,-106.937885,Yampa River,A,OLD CABIN D ALT POINT,1,58,5801710
1091,,0.0,6,40.239148,-106.937885,Yampa River,A,OLD CABIN D ALT POINT,1,58,5801710
1092,,,6,40.529288,-106.867405,Slate Creek,A,WOODCHUCK D SLATE CK HG,1,58,5801711
1093,,1.0,6,40.4041,-106.826797,Yampa River,A,HOLLORAN OLIVER E BOX D,1,58,5801712
1094,,,6,40.449721,-106.761667,Priest Creek,H,MOONLIGHT SPRING,1,58,5801741
1095,,,6,40.449721,-106.761667,Priest Creek,H,MOONLIGHT SPRING,1,58,5801741
1096,,,6,40.123703,-107.000823,Watson Creek,A,DRY FARM DITCH,1,58,5801742
1097,,0.5,6,40.811646,-106.984362,Larson Creek,A,KARLS DITCH NO 1,1,58,5801746
1098,,0.0,6,40.493334,-106.97639,Elk River,A,FELIX BORGHI ALT PT NO 3,1,58,5801773
1099,,2.0,6,40.466538,-106.827839,Fish Creek,A,FETCHER PARK DIVERSION,1,58,5801774
1100,,0.5,6,40.256443,-106.932017,Yampa River,A,CRAWFORD WASTE DITCH #4,1,58,5801776
1101,,0.5,6,40.256443,-106.932017,Yampa River,A,CRAWFORD WASTE DITCH #4,1,58,5801776
1102,,0.5,6,40.255956,-106.928817,Yampa River,A,CRAWFORD WASTE DITCH #5,1,58,5801777
1103,,0.5,6,40.255956,-106.928817,Yampa River,A,CRAWFORD WASTE DITCH #5,1,58,5801777
1104,,1.0,6,40.404554,-106.827705,Yampa River,A,HOLLORAN OLIVER W BOX D,1,58,5801778
1105,,0.667,6,40.470625,-106.830333,Yampa River,A,TRAFALGAR PARK IRR DIVER,1,58,5801782
1106,,0.0,6,40.641173,-107.029927,Day Creek,A,COLEMAN DITCH ALT PT,1,58,5801784
1107,,,6,40.621345,-107.054992,Miller Creek,A,BUCKNER TURNER MILLER HG,1,58,5801785
1108,,3.0,6,40.410464,-106.831659,Yampa River,A,HOLLORAN RES #1 DITCH,1,58,5801786
1109,,1.0,6,40.122051,-106.933193,Yampa River,A,HAMMER DITCH,1,58,5801795
1110,,2.0,6,40.20249,-106.922871,Lawson Creek,A,EGERIA D ALT HG 2,1,58,5801797
1111,,3.0,6,40.216698,-106.933038,Whipple Creek,A,EGERIA D ALT HG 3,1,58,5801798
1112,,9.0,6,40.202088,-106.920486,Lawson Creek,A,EGERIA D ALT HG 1,1,58,5801799
1113,,0.05,6,40.48491,-106.833871,Butcherknife Creek,A,MCGILL DITCH AND POND,1,58,5801803
1114,,0.2,6,40.567107,-106.885005,Mad Creek,A,PIKE DITCH,1,58,5801832
1115,,,6,40.588724,-107.028659,Salt Creek,H,SONGER DITCH ALT PT,1,58,5801833
1116,,4.0,6,40.165593,-107.02057,Bull Creek,A,BOOR DITCH #1,1,58,5801837
1117,,4.0,6,40.166361,-107.017317,Bull Creek,A,BOOR DITCH #2,1,58,5801838
1118,,0.0,6,40.328389,-106.807533,Green Creek,A,BONARD DITCH NO 2,1,58,5801868
1119,,0.0,6,40.224965,-106.782294,Morrison Creek,A,LITTLE MORRISON DIV,1,58,5801869
1120,,,6,40.563462,-106.931641,Dry Gulch,N,CHOTVACS DITCH NO. 2,1,58,5801881
1121,,1.0,6,40.145127,-106.719928,Morrison Creek,A,BUFFALOW DITCH,1,58,5801888
1122,,1.0,6,40.339466,-106.94113,Oak Creek,A,TRAVIS DITCH,1,58,5801901
1123,,1.0,6,40.336603,-106.941036,Oak Creek,A,CHARLIE DITCH,1,58,5801904
1124,,0.5,6,40.42817,-106.806194,Priest Creek,A,TUCHSCHMIDT DITCH NO 1,1,58,5801905
1125,,0.5,6,40.425056,-106.806594,Walton Creek,A,TUCHSCHMIDT DITCH NO 2,1,58,5801906
1126,,0.033,6,40.637738,-106.948551,Elk River,A,SCHRAMM POND DIVERSION,1,58,5801907
1127,,,6,40.385297,-106.817812,McKinnis Creek,N,WILKINSON DIVERSION,1,58,5801913
1128,,0.0,6,40.545757,-106.908046,Elk River,N,STEAMBOAT SPRINGS ELK RIVER DIVERSION,1,58,5801919
1129,,5.72,6,40.415508,-106.83281,Yampa River,A,YAMPA RIVER DIVERSION,1,58,5801922
1130,,5.72,6,40.415508,-106.83281,Yampa River,A,YAMPA RIVER DIVERSION,1,58,5801922
1131,,5.72,6,40.415508,-106.83281,Yampa River,A,YAMPA RIVER DIVERSION,1,58,5801922
1132,,5.72,6,40.415508,-106.83281,Yampa River,A,YAMPA RIVER DIVERSION,1,58,5801922
1133,,0.033,6,40.272631,-106.962295,Oak Creek,U,CASITA DIVERSION,1,58,5801926
1134,,2.0,6,40.356253,-106.816685,Yampa River,A,WATER FEATURE DIVERSION,1,58,5801931
1135,,1.0,6,40.129182,-106.696687,Morrison Creek,A,SPENCER DITCH,1,58,5801933
1136,,1.6,6,40.432741,-106.799617,Priest Creek,A,SHAWN'S IRRIGATION DITCH,1,58,5801944
1137,,,6,40.358606,-106.835707,Grouse Creek,N,MURPHY DITCH,1,58,5801954
1138,,0.5,6,40.153431,-106.877166,Wheeler Creek,A,TETERS DITCH 1,1,58,5801956
1139,,0.5,6,40.152683,-106.882731,Wheeler Creek,A,TETERS WASTE DITCH,1,58,5801957
1140,,0.0,6,40.488244,-106.971675,Elk River,A,PRICE DITCH ALT PT,1,58,5801962
1141,,0.045,6,40.616667,-106.95606,Elk River,U,BULL RUN DIVERSION,1,58,5801965
1142,,0.045,6,40.616774,-106.954585,Elk River,U,BULL RUN WASTEWATER,1,58,5801966
1143,,0.0,6,40.717559,-106.915089,Elk River,N,STEAMBOAT LAKE DIV AP#2,1,58,5801967
1144,,0.033,6,40.481988,-106.946867,Yampa River,U,ANDERSON STOCK DIVERSION,1,58,5801968
1145,,2.6,6,40.394023,-106.81109,McKinnis Creek,A,BOMIER & JOHNSON 2 ENLG,1,58,5801969
1146,,0.0,6,40.158995,-106.993217,South Hunt Creek,A,LAFON DITCH ALT PT 1,1,58,5801972
1147,,0.0,6,40.156955,-106.996105,South Hunt Creek,A,LAFON DITCH ALT PT 2,1,58,5801973
1148,,0.0,6,40.133886,-106.916006,Spring Brook,A,NESBITT DITCH ALT PT 1,1,58,5801974
1149,,0.0,6,40.141259,-106.910813,Spring Brook,A,NESBITT DITCH ALT PT 2,1,58,5801975
1150,,0.0,6,40.43007,-106.816006,Yampa River,A,GILROY DITCH ALT PT 1,1,58,5801976
1151,,0.0,6,40.154193,-106.858449,Wheeler Creek,A,WHEELER D #2,1,58,5801977
1152,,0.0,6,40.150853,-106.873373,Wheeler Creek,A,CHRISTENSEN D #2,1,58,5801978
1153,,0.0,6,40.223025,-106.780774,Morrison Creek,A,LITTLE MORRISON DIV AP,1,58,5801979
1154,,0.0,6,40.451246,-106.811028,Burgess Creek,A,EXCELSIOR DITCH 1 ALT PT,1,58,5801980
1155,,0.5,6,40.354907,-106.90428,Oak Creek,A,J HART DITCH HG 2,1,58,5801981
1156,,0.45,6,40.660484,-106.942613,Yampa River,A,JANKOSKI DIVERSION,1,58,5801982
1157,,0.0,6,40.499559,-106.966342,Elk River,A,FELIX BORGHI ALT PT NO 1,1,58,5801987
1158,,0.0,6,40.487976,-106.970463,Elk River,A,FELIX BORGHI ALT PT NO 2,1,58,5801988
1159,,0.0,6,40.484279,-106.979605,Elk River,A,FELIX BORGHI ALT PT NO 4,1,58,5801989
1160,,0.0,6,40.60051,-106.922604,Goose Creek,A,KELLER D CAVANAGH AP,1,58,5801996
1161,,0.0,6,40.60051,-106.922604,Goose Creek,A,KELLER D CAVANAGH AP,1,58,5801996
1162,,0.0,6,40.60051,-106.922604,Goose Creek,A,KELLER D CAVANAGH AP,1,58,5801996
1163,,2.5,6,40.73906,-106.954384,Cottonwood Gulch,A,MURPHY DITCH FETCHER EXT AND ENL,1,58,5801997
1164,,2.5,6,40.73906,-106.954384,Cottonwood Gulch,A,MURPHY DITCH FETCHER EXT AND ENL,1,58,5801997
1165,,0.0,6,40.723591,-106.94067,Cottonwood Gulch,N,MURPHY DITCH ALT PT 2,1,58,5801998
1166,,0.0,6,40.666796,-106.958755,Dutch Creek,A,NORMAN DITCH HG 2,1,58,5801999
1167,,0.0,6,40.665292,-106.948632,Dutch Creek,A,NORMAN DITCH HG 3,1,58,5802000
1168,,2.5,6,40.610905,-106.919947,Goose Creek,A,BERGEN DITCH,1,58,5802002
1169,,1.0,6,40.211476,-106.771955,Morrison Creek,A,BOUTON DITCH 3,1,58,5802004
1170,,,6,40.059642,-107.044155,Coal Creek,N,COAL CK FEEDER CANAL,1,58,5802010
1171,,,6,40.3157,-106.755789,Green Creek,N,GREEN C SUP PL & D NO 1,1,58,5802021
1172,,,6,40.649084,-106.988442,Long Gulch,N,HANSEN DITCH 1,1,58,5802031
1173,,,6,40.595462,-106.893424,Big Creek,H,SANDELIN STORAGE DITCH AP,1,58,5802080
1174,,,6,40.585102,-106.871332,Hot Spring Creek,N,MAD HOT SPGS CANAL,1,58,5802083
1175,,,6,40.773666,-106.750291,Middle Fork Elk River,N,MIDDLE ELK FEEDER CANAL,1,58,5802087
1176,,1.5,6,40.121982,-106.916704,Chimney Creek,A,PALMER SEEPAGE 1,1,58,5802092
1177,,1.5,6,40.121982,-106.916704,Chimney Creek,A,PALMER SEEPAGE 1,1,58,5802092
1178,,2.5,6,40.123451,-106.912873,Chimney Creek,A,PALMER SEEPAGE 2,1,58,5802093
1179,,2.5,6,40.123451,-106.912873,Chimney Creek,A,PALMER SEEPAGE 2,1,58,5802093
1180,,0.0,6,40.405826,-106.790159,Walton Creek,A,PLEASANT VALLEY FEEDER C,1,58,5802096
1181,,15.0,6,40.042735,-107.052183,Dome Creek,A,RAMS HORN FEEDER D,1,58,5802102
1182,,0.0,6,40.765176,-106.957618,Red Creek,N,RED CREEK DIVERSION,1,58,5802103
1183,,0.0,6,40.772361,-106.91222,Willow Creek,N,STEAMBOAT LAKE DIV AP#3,1,58,5802115
1184,,0.0,6,40.769657,-106.919143,Willow Creek,N,STEAMBOAT LAKE DIV AP#1,1,58,5802116
1185,,45.7,6,40.287744,-106.822354,Yampa River,A,WESSELS CANAL,1,58,5802120
1186,,45.7,6,40.287744,-106.822354,Yampa River,A,WESSELS CANAL,1,58,5802120
1187,,0.0,6,40.519743,-106.939889,Elk River,A,TRULL MORIN D ALT PT,1,58,5802123
1188,,,6,40.754897,-106.830753,Hinman Creek,N,YATES 1,1,58,5802124
1189,,0.0,6,40.725194,-106.86694,Reed Creek,A,ETZLER DITCH ALT PT,1,58,5802125
1190,,0.0,6,40.544539,-106.898914,Elk River,N,LEE IRR DITCH ALT PT,1,58,5802126
1191,,0.0,6,40.490256,-106.678946,Fish Creek,N,FOUR COUNTIES WATER,DS,58,5802127
1192,,0.0,6,40.490256,-106.678946,Fish Creek,N,FOUR COUNTIES WATER,DS,58,5802127
1193,,0.0,6,40.7978,-106.884572,Bruce Creek,A,GLENNS DITCH ALT PT,1,58,5802130
1194,,,6,40.643064,-106.949957,Elk River,N,MOONHILL DITCH ALT PT,1,58,5802131
1195,,0.0,6,40.489273,-106.899063,Milk Creek,A,MILK CREEK D ALT PT 1,1,58,5802132
1196,,0.0,6,40.49722,-106.902636,Milk Creek,A,MILK CREEK D ALT PT 2,1,58,5802133
1197,,0.0,6,40.389171,-106.799611,McKinnis Creek,A,PLEASANT VALLEY FEEDER 2,1,58,5802134
1198,,0.0,6,40.25406,-106.855272,Middle Creek,A,SPITZLEY DITCH,1,58,5802135
1199,,,6,40.149202,-106.716086,Morrison Creek,N,VALAS ENTERPRISE DIVR,1,58,5802137
1200,,0.26,6,40.392127,-106.826771,McKinnis Creek,A,MCKINNIS POND #2 DIV,1,58,5802143
1201,,1.67,6,40.502542,-106.904957,Yampa River,A,DUQUETTE D - BAMBER HG,1,58,5802156
1202,,0.013,6,40.245566,-106.934917,Yampa River,U,STEWART DIVERSION 1,1,58,5802157
1203,,1.72,6,40.502578,-106.904958,Yampa River,A,DUQUETTE D - SAMPSON HG,1,58,5802160
1204,,1.72,6,40.502578,-106.904958,Yampa River,A,DUQUETTE D - SAMPSON HG,1,58,5802160
1205,,,6,40.465419,-106.821683,Fish Creek,H,ALMA M BAER DITCH SELBE EXT,1,58,5802163
1206,,0.0,6,40.225396,-106.828003,Little Morrison Creek,A,GREENRIDGE DITCH,1,58,5802171
1207,,0.0,6,40.225396,-106.828003,Little Morrison Creek,A,GREENRIDGE DITCH,1,58,5802171
1208,,0.0,6,40.230949,-106.822629,Little Morrison Creek,N,GREENRIDGE DITCH ALT PT,1,58,5802172
1209,,0.0,6,40.230949,-106.822629,Little Morrison Creek,N,GREENRIDGE DITCH ALT PT,1,58,5802172
1210,,0.0,6,40.225518,-106.825973,Little Morrison Creek,A,GREENRIDGE POND DIRECT FLOW DIVERSION,1,58,5802173
1211,,0.0,6,40.236357,-106.820751,Little Morrison Creek,N,CARACOL DITCH,1,58,5802174
1212,,2.5,6,40.850806,-106.754669,Yampa River,A,DIAMOND PARK TUMBLE CK HG,1,58,5802175
1213,,,6,40.806378,-106.889367,Spring Creek,A,TRULLINGER IRRIGATION DITCH,1,58,5802176
1214,,0.0,6,40.507884,-106.826896,Butcherknife Creek,A,KANOUSE SEEPAGE D HG 2,1,58,5802178
1215,,3.0,6,40.40411,-106.82272,Yampa River,A,BATTLE BOX DITCH,1,58,5802179
1216,,0.0,6,40.542549,-106.915192,Elk River,N,LEWIN DIVERSION,1,58,5802180
1217,,,6,40.651722,-106.979071,Long Gulch,N,HANSEN DITCH 2,1,58,5802181
1218,,,6,40.506363,-106.831316,Soda Creek,N,COSEL DIVR,1,58,5802184
1219,,0.5,6,40.295591,-106.886354,Martin Creek,A,HENDERSON FEEDER D,1,58,5802249
1220,,1.5,6,40.294839,-106.864392,Martin Creek,A,LINDA'S DITCH,1,58,5802268
1221,,,6,40.349036,-106.846334,Grouse Creek,N,MORGAN DITCH,1,58,5802284
1222,,2.16,6,40.413016,-106.816631,Yampa River,A,LUFKIN WASTE WATER SYSTEM NO. 1,1,58,5802336
1223,,2.16,6,40.413016,-106.816631,Yampa River,A,LUFKIN WASTE WATER SYSTEM NO. 1,1,58,5802336
1224,,0.0,6,40.602655,-106.923084,Goose Creek,A,WHEELER DIV SYS ALT 2,1,58,5802340
1225,,1.0,6,40.602472,-106.923251,Goose Creek,A,WHEELER DIV SYS ALT 1,1,58,5802341
1226,,1.0,6,40.544507,-106.904658,Elk River,A,CARVER DITCH 1,1,58,5802353
1227,,0.0,6,40.608315,-106.922652,Goose Creek,N,WHEELER DIV SYS ALT 3,1,58,5802357
1228,,,6,40.643857,-106.947328,Elk River,N,MOONHILL DITCH,1,58,5802370
1229,,0.0,6,40.413111,-106.819745,Yampa River,A,LUFKIN WASTE WATER ALT PT,1,58,5802383
1230,,0.0,6,40.413111,-106.819745,Yampa River,A,LUFKIN WASTE WATER ALT PT,1,58,5802383
1231,,1.0,6,40.645447,-106.984633,Long Gulch,A,SEMOTAN DITCH,1,58,5802413
1232,,2.1,6,40.22408,-106.786528,Morrison Creek,A,GENE & GEORGIA D,1,58,5802422
1233,,2.1,6,40.22408,-106.786528,Morrison Creek,A,GENE & GEORGIA D,1,58,5802422
1234,,0.9,6,40.225013,-106.787975,Morrison Creek,A,FRANK & LENA D,1,58,5802423
1235,,0.9,6,40.225013,-106.787975,Morrison Creek,A,FRANK & LENA D,1,58,5802423
1236,,1.0,6,40.559525,-106.849702,Hot Spring Creek,A,ROUTT HOT SPGS DIVERSION,1,58,5802426
1237,,1.0,6,40.20345,-106.924202,Lawson Creek,A,TAILEND DITCH,1,58,5802435
1238,,2.0,6,40.484227,-106.786625,Little Fish Creek,A,GOUMAZ DITCH,1,58,5802505
1239,,,6,40.377251,-106.792472,McKinnis Creek,N,IRISH CK DITCH,1,58,5802508
1240,,,6,40.129579,-106.684868,Morrison Creek,N,SPENCER DITCH 1,1,58,5802514
1241,,,6,40.129579,-106.684868,Morrison Creek,N,SPENCER DITCH 2,1,58,5802515
1242,,,6,40.12962,-106.68984,Morrison Creek,N,SPENCER DITCH 3,1,58,5802516
1243,,,6,40.122232,-106.728044,Morrison Creek,N,SPENCER DITCH 4,1,58,5802517
1244,,,6,40.623949,-106.866079,Big Creek,A,NICHOLSON D DITCH CK HG,1,58,5802543
1245,,1.5,6,40.265722,-106.942747,Yampa River,A,LITTLE BUZZER DITCH,1,58,5802564
1246,,,6,40.620561,-106.868373,Big Creek,A,CABIN CREEK DITCH,1,58,5802566
1247,,,6,40.538736,-107.012343,Farnsworth Creek,A,COLEMAN DITCH,1,58,5802567
1248,,1.0,6,40.538736,-107.012343,Farnsworth Creek,A,COLEMAN PIPELINE,1,58,5802568
1249,,5.16,6,40.524853,-106.938643,Elk River,A,TRULL MORIN DITCH HG 2,1,58,5802578
1250,,5.16,6,40.524853,-106.938643,Elk River,A,TRULL MORIN DITCH HG 2,1,58,5802578
1251,,5.16,6,40.524853,-106.938643,Elk River,A,TRULL MORIN DITCH HG 2,1,58,5802578
1252,,0.25,6,40.223621,-106.940885,Yampa River,A,IACOVETTO DITCH,1,58,5802579
1253,,0.25,6,40.223621,-106.940885,Yampa River,A,IACOVETTO DITCH,1,58,5802579
1254,,,6,40.589852,-106.929732,Salt Creek,N,EGGLESTON DITCH,1,58,5802583
1255,,,6,40.515017,-106.964197,Farnsworth Creek,A,MORIN D FARNSWORTH HG,1,58,5802592
1256,,0.95,6,40.099322,-106.87061,Beaver Creek,A,BEAVER CREEK DITCH #3,1,58,5802604
1257,,1.0,6,40.79798,-106.891724,Beaver Creek,A,BUTTON BEAVER DITCH 1,1,58,5802609
1258,,0.95,6,40.166903,-107.009489,Bull Creek,A,BOOR DITCH 3,1,58,5802610
1259,,1.5,6,40.168398,-107.003239,Bull Creek,A,BOOR DITCH 4,1,58,5802611
1260,,0.0,6,40.491957,-106.791786,Spring Creek,N,RATAMACUE DITCH NO. 1,1,58,5802627
1261,,1.0,6,40.798632,-106.892063,Beaver Creek,A,RAYMOND'S POND FEEDER DITCH,1,58,5802645
1262,,2.0,6,40.647133,-107.021912,Smith Creek,A,PEN NO. 1 DITCH,1,58,5802651
1263,,1.0,6,40.641549,-107.022359,Smith Creek,A,PEN NO. 7 DITCH,1,58,5802653
1264,,0.0,6,40.496887,-106.793392,Spring Creek,N,RATAMACUE DITCH NO. 2,1,58,5802655
1265,,1.5,6,40.407509,-106.815081,Walton Creek,A,BEHAN STRUCTURE,1,58,5802661
1266,,1.0,6,40.796604,-106.889896,Spring Creek,A,BUTTON BEAVER DITCH 2,1,58,5802665
1267,,1.0,6,40.794812,-106.89154,Beaver Creek,A,BUTTON BEAVER DITCH 3,1,58,5802666
1268,,1.0,6,40.794257,-106.892994,Beaver Creek,A,BUTTON BEAVER DITCH 4,1,58,5802667
1269,,1.0,6,40.793605,-106.895381,Beaver Creek,A,BUTTON BEAVER DITCH 5,1,58,5802668
1270,,0.5,6,40.79338,-106.897544,Beaver Creek,A,BUTTON BEAVER DITCH 6,1,58,5802669
1271,,2.5,6,40.409839,-106.806694,Yampa River,A,NORTH FORK,1,58,5802770
1272,,2.5,6,40.409839,-106.806694,Yampa River,A,NORTH FORK,1,58,5802770
1273,,2.5,6,40.409265,-106.815164,Yampa River,A,SOUTH DITCH,1,58,5802771
1274,,2.5,6,40.409265,-106.815164,Yampa River,A,SOUTH DITCH,1,58,5802771
